mode,rung,loss,standardize,retrieval,alpha,cavity_loss,cavity_thr,alp_head,ensemble,held_out,seed,n_test,alp_mae,cavity_auc,cavity_f1,timika_mae,timika_pearson,timika_mae_ci_lo,timika_mae_ci_hi,conformal_cov,conformal_width,base_timika_mae,paper_timika_mae,cav_best_val_ce,verdict
fusion,agentic_best,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,0,1316,13.039457321166992,,,23.13329161900155,0.71406126231491,22.00731124479086,24.161019459532568,0.8054711246200608,81.21544799804687,,,0.5189312696456909,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,1,1316,12.212080001831056,,,23.43272673882612,0.7081252408095804,22.418941814267164,24.3756076312192,0.7917933130699089,80.4328384399414,,,0.5561872720718384,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.25,ce,0.5,mlp,10,Ukraine,2,1316,12.133676528930664,,,22.36095402219013,0.7087004237138359,21.354154251221463,23.25680359003753,0.8343465045592705,80.46161956787108,,,0.5343668460845947,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,3,1316,11.685733795166016,,,24.161927885994725,0.695884581815799,23.053631603654395,25.237775467994723,0.7659574468085106,81.65245666503907,,,0.5185152292251587,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,4,1316,13.01752471923828,,,23.50725663163017,0.7052591312135164,22.46187377175571,24.52717612195613,0.7955927051671733,81.670902633667,,,0.5584496259689331,NO-REFERENCE
fusion,agentic_v2_lin,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,0,1316,11.498209953308104,,,22.68344159561088,0.7061710391606416,21.674167946966588,23.660570996057665,0.7986322188449848,80.54791946411132,,,0.5189312696456909,NO-REFERENCE
fusion,agentic_v2_lin,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,1,1316,11.768314361572266,,,23.061950731893443,0.7017450582697652,22.06267337263264,23.97117518059207,0.7811550151975684,78.21929187774657,,,0.5561872720718384,NO-REFERENCE
fusion,agentic_v2_lin,bmc,none,True,0.25,ce,0.5,mlp,10,Ukraine,2,1316,11.365989685058594,,,21.66684536839691,0.7057075836051611,20.692948676797485,22.58188772183421,0.8404255319148937,79.89113998413086,,,0.5343668460845947,NO-REFERENCE
fusion,agentic_v2_lin,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,3,1316,11.4645357131958,,,23.344414636755427,0.6971064598611486,22.325000504873536,24.3286856689637,0.7720364741641338,78.37383003234864,,,0.5185152292251587,NO-REFERENCE
fusion,agentic_v2_lin,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,4,1316,11.207262992858888,,,21.92558519965248,0.6973128582582648,20.95532251158203,22.90006417259936,0.791033434650456,77.24761505126953,,,0.5584496259689331,NO-REFERENCE
fusion,agentic_v2_iso,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,0,1316,11.801229476928713,,,22.85111572514189,0.706725492618183,21.82951249407961,23.83252405272701,0.7895136778115501,77.54535789489746,,,0.5189312696456909,NO-REFERENCE
fusion,agentic_v2_iso,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,1,1316,11.981623649597168,,,23.22976373234781,0.7005321334381586,22.25027365285394,24.168388616223467,0.7606382978723404,76.82499961853027,,,0.5561872720718384,NO-REFERENCE
fusion,agentic_v2_iso,bmc,none,True,0.25,ce,0.5,mlp,10,Ukraine,2,1316,11.464963912963867,,,21.78743814661148,0.7052335321026976,20.80114834291413,22.706225735220865,0.8259878419452887,77.13158416748047,,,0.5343668460845947,NO-REFERENCE
fusion,agentic_v2_iso,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,3,1316,11.65985107421875,,,23.50097782720549,0.6974137110540767,22.453207806229223,24.47228010604447,0.7613981762917933,76.75109252929687,,,0.5185152292251587,NO-REFERENCE
fusion,agentic_v2_iso,bmc,none,True,0.3,ce,0.5,mlp,10,Ukraine,4,1316,11.329376220703123,,,22.088406403231406,0.7032683062867686,21.12310126895781,23.041977867143498,0.8031914893617021,75.34097442626953,,,0.5584496259689331,NO-REFERENCE
fusion,agentic_best_tta,bmc,transductive,True,0.55,ce,0.5,mlp,10,Ukraine,0,1316,13.821491241455078,,,20.796437612446564,0.717889850655922,19.834459242406066,21.69388312753432,0.8632218844984803,81.02533283233643,,,0.5189312696456909,NO-REFERENCE
